Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
ILS+SRI , ./data/Jabali/k3/50_3_0.88_1_9.svrp , 669.1 , 644.521 , 3.67348 , 60.103 , 179.393 , 3 , 663 , 6.1 , 6.04 , 6.1 , 669.1 , 669.1 , 0 , 14170 , 336 , 1.69722 , 1102 , 40.6378 , 0 , 0 , 0 , 3025 , 0.579407 , 794 , 10.111 , 1
ILS , ./data/Jabali/k3/50_3_0.90_1_0.svrp , 703.7 , 595.517 , 15.3735 , 0.016 , 1000.07 , 3 , 646 , 57.7 , 56.44 , 57.7 , 703.7 , 621.431 , 11.6909 , 26783 , 1438 , 4.90296 , 6379 , 1.87248 , 0 , 3641 , 4.91396 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k3/50_3_0.90_1_0.svrp , 668.94 , 627.23 , 6.23524 , 60.224 , 620.225 , 3 , 662 , 6.94 , 6.58 , 6.94 , 668.94 , 668.94 , 0 , 35277 , 1056 , 6.86933 , 1688 , 0.606553 , 0 , 0 , 0 , 2605 , 0.374188 , 1498 , 9.52062 , 1
SRI2 , ./data/Jabali/k3/50_3_0.90_1_0.svrp , 693.79 , 627.23 , 9.59368 , 60.261 , 1000.15 , 3 , 673 , 20.79 , 17.65 , 17.65 , 693.79 , 661.631 , 4.63526 , 34894 , 1511 , 6.78331 , 4000 , 126.038 , 0 , 0 , 0 , 2645 , 0.3717 , 2389 , 11.0903 , 0
ILS+SRI , ./data/Jabali/k3/50_3_0.90_1_0.svrp , 668.94 , 635.683 , 4.97167 , 60.09 , 588.71 , 3 , 662 , 6.94 , 6.58 , 6.94 , 668.94 , 668.94 , 0 , 37792 , 863 , 8.09636 , 1050 , 32.9382 , 0 , 0 , 0 , 2555 , 0.368831 , 1693 , 34.6127 , 1
ILS , ./data/Jabali/k3/50_3_0.90_1_1.svrp , 707.83 , 577 , 18.4833 , 0.015 , 1000.14 , 3 , 593 , 114.83 , 101.57 , 114.83 , 707.83 , 625.884 , 11.5771 , 22237 , 1688 , 4.32529 , 7045 , 2.49974 , 0 , 2905 , 4.13073 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k3/50_3_0.90_1_1.svrp , 663.86 , 632.179 , 4.7722 , 60.443 , 476.795 , 3 , 655 , 8.86 , 7.86 , 8.86 , 663.86 , 663.86 , 0 , 28585 , 938 , 4.87926 , 1965 , 0.664326 , 0 , 0 , 0 , 1249 , 0.167399 , 1330 , 6.95075 , 1
SRI2 , ./data/Jabali/k3/50_3_0.90_1_1.svrp , 666.33 , 632.19 , 5.12354 , 60.69 , 1000.09 , 3 , 656 , 10.33 , 8.12 , 10.33 , 666.33 , 657.701 , 1.29501 , 23279 , 1181 , 5.34788 , 3443 , 110.315 , 0 , 0 , 0 , 1310 , 0.175552 , 1761 , 7.40175 , 0
ILS+SRI , ./data/Jabali/k3/50_3_0.90_1_1.svrp , 663.86 , 639.295 , 3.70033 , 60.705 , 216.204 , 3 , 655 , 8.86 , 7.86 , 8.86 , 663.86 , 663.86 , 0 , 17411 , 463 , 2.20427 , 1237 , 39.7239 , 0 , 0 , 0 , 1301 , 0.173981 , 820 , 12.0731 , 1
ILS , ./data/Jabali/k3/50_3_0.90_1_2.svrp , 670.2 , 577.5 , 13.8317 , 0.015 , 1000.09 , 3 , 604 , 66.2 , 64.18 , 66.2 , 670.2 , 605.521 , 9.65074 , 25764 , 1319 , 5.22453 , 5462 , 1.69232 , 0 , 3295 , 4.91541 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k3/50_3_0.90_1_2.svrp , 649.97 , 611.19 , 5.96641 , 60.212 , 786.138 , 3 , 637 , 12.97 , 12.12 , 12.97 , 649.97 , 649.97 , 0 , 64110 , 757 , 10.3131 , 1904 , 0.584506 , 0 , 0 , 0 , 3084 , 0.389514 , 1438 , 14.9875 , 1
SRI2 , ./data/Jabali/k3/50_3_0.90_1_2.svrp , 649.97 , 611.188 , 5.96674 , 60.332 , 1000.13 , 3 , 637 , 12.97 , 12.12 , 12.97 , 649.97 , 645.835 , 0.636233 , 59440 , 774 , 10.6978 , 1860 , 48.0884 , 0 , 0 , 0 , 3039 , 0.37876 , 1514 , 14.2925 , 0
ILS+SRI , ./data/Jabali/k3/50_3_0.90_1_2.svrp , 649.97 , 615.768 , 5.26217 , 60.214 , 603.735 , 3 , 637 , 12.97 , 12.12 , 12.97 , 649.97 , 649.97 , 0 , 70223 , 605 , 9.9653 , 1119 , 32.7483 , 0 , 0 , 0 , 3129 , 0.394334 , 1217 , 48.1923 , 1
ILS , ./data/Jabali/k3/50_3_0.90_1_3.svrp , 671.73 , 603 , 10.2318 , 0.03 , 1000.08 , 3 , 655 , 16.73 , 15.27 , 16.73 , 671.73 , 642.661 , 4.32742 , 32205 , 1327 , 6.83726 , 4491 , 2.18182 , 0 , 2099 , 5.61639 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k3/50_3_0.90_1_3.svrp , 662.98 , 648.148 , 2.23721 , 60.198 , 91.345 , 3 , 652 , 10.98 , 10.73 , 10.98 , 662.98 , 662.98 , 0 , 8307 , 215 , 0.790516 , 1681 , 0.618359 , 0 , 0 , 0 , 2510 , 0.343684 , 246 , 1.86848 , 1
SRI2 , ./data/Jabali/k3/50_3_0.90_1_3.svrp , 662.98 , 648.153 , 2.2364 , 60.16 , 122.455 , 3 , 652 , 10.98 , 10.73 , 10.98 , 662.98 , 662.98 , 0 , 6193 , 172 , 0.593808 , 1168 , 45.1633 , 0 , 0 , 0 , 2540 , 0.34691 , 198 , 1.39075 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.90_1_3.svrp , 662.98 , 648.16 , 2.23535 , 60.159 , 153.477 , 3 , 652 , 10.98 , 10.73 , 10.98 , 662.98 , 662.98 , 0 , 7483 , 155 , 0.658324 , 1550 , 62.0907 , 0 , 0 , 0 , 2568 , 0.351293 , 203 , 4.93826 , 1
ILS , ./data/Jabali/k3/50_3_0.90_1_4.svrp , 732.99 , 620 , 15.4149 , 0.014 , 1000.08 , 3 , 624 , 108.99 , 103.73 , 108.99 , 732.99 , 646.434 , 11.8087 , 18240 , 1138 , 4.01899 , 5321 , 1.41323 , 0 , 4743 , 3.65571 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k3/50_3_0.90_1_4.svrp , 708.24 , 675.539 , 4.61717 , 60.257 , 1000.15 , 3 , 708 , 0.24 , 0.24 , 0.24 , 708.24 , 690.181 , 2.54979 , 73216 , 896 , 16.3927 , 1622 , 0.4875 , 0 , 0 , 0 , 3702 , 0.435219 , 2470 , 21.1466 , 0
SRI2 , ./data/Jabali/k3/50_3_0.90_1_4.svrp , 708.24 , 675.539 , 4.61717 , 60.161 , 1000.12 , 3 , 708 , 0.24 , 0.24 , 0.24 , 708.24 , 692.333 , 2.24598 , 48107 , 1058 , 11.2941 , 1880 , 42.0399 , 0 , 0 , 0 , 3702 , 0.437397 , 2230 , 14.3717 , 0
ILS+SRI , ./data/Jabali/k3/50_3_0.90_1_4.svrp , 708.24 , 675.535 , 4.61773 , 60.206 , 1000.12 , 3 , 708 , 0.24 , 0.24 , 0.24 , 708.24 , 700.965 , 1.02713 , 78590 , 747 , 17.2843 , 569 , 12.3792 , 0 , 0 , 0 , 3683 , 0.428795 , 2273 , 65.6649 , 0
ILS , ./data/Jabali/k3/50_3_0.90_1_5.svrp , 684.96 , 593 , 13.4256 , 0.019 , 1000.11 , 3 , 664 , 20.96 , 17.52 , 20.96 , 684.96 , 624.941 , 8.76241 , 27216 , 1415 , 6.95308 , 3791 , 1.12773 , 0 , 3089 , 5.07658 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k3/50_3_0.90_1_5.svrp , 663.81 , 643.012 , 3.13317 , 60.389 , 136.611 , 3 , 651 , 12.81 , 11.81 , 12.81 , 663.81 , 663.81 , 0 , 19490 , 374 , 2.57675 , 833 , 0.245732 , 0 , 0 , 0 , 1651 , 0.390445 , 821 , 3.87341 , 1
SRI2 , ./data/Jabali/k3/50_3_0.90_1_5.svrp , 663.81 , 643.011 , 3.13321 , 60.046 , 283.274 , 3 , 651 , 12.81 , 11.81 , 12.81 , 663.81 , 663.81 , 0 , 37311 , 416 , 5.16092 , 1185 , 26.3604 , 0 , 0 , 0 , 1659 , 0.387835 , 899 , 7.35135 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.90_1_5.svrp , 663.81 , 643.012 , 3.13317 , 60.578 , 171.093 , 3 , 651 , 12.81 , 11.81 , 12.81 , 663.81 , 663.81 , 0 , 21232 , 323 , 2.78321 , 855 , 19.7947 , 0 , 0 , 0 , 1628 , 0.389139 , 761 , 14.0149 , 1
ILS , ./data/Jabali/k3/50_3_0.90_1_6.svrp , 705.8 , 595.02 , 15.6956 , 0.035 , 1000.08 , 3 , 645 , 60.8 , 54.5 , 60.8 , 705.8 , 621.642 , 11.9237 , 21144 , 1427 , 3.89492 , 8330 , 2.64247 , 0 , 2950 , 3.93771 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k3/50_3_0.90_1_6.svrp , 673.58 , 628.83 , 6.64368 , 60.14 , 1000.12 , 3 , 656 , 17.58 , 15.59 , 17.58 , 673.58 , 659.472 , 2.0945 , 37879 , 1290 , 6.84045 , 3783 , 1.3489 , 0 , 0 , 0 , 2856 , 0.330975 , 1575 , 11.1975 , 0
SRI2 , ./data/Jabali/k3/50_3_0.90_1_6.svrp , 670.31 , 628.829 , 6.18836 , 60.031 , 1000.18 , 3 , 663 , 7.31 , 7.25 , 7.31 , 670.31 , 660.337 , 1.48787 , 36233 , 1118 , 6.3065 , 4262 , 160.018 , 0 , 0 , 0 , 2826 , 0.327327 , 1503 , 10.2127 , 0
ILS+SRI , ./data/Jabali/k3/50_3_0.90_1_6.svrp , 674.02 , 628.829 , 6.70473 , 60.141 , 1000.11 , 3 , 667 , 7.02 , 6.52 , 7.02 , 674.02 , 659.489 , 2.15585 , 34462 , 1257 , 6.07038 , 4918 , 200.047 , 0 , 0 , 0 , 2826 , 0.328138 , 2071 , 30.926 , 0
ILS , ./data/Jabali/k3/50_3_0.90_1_7.svrp , 663.52 , 607.311 , 8.47136 , 0.031 , 1000.09 , 3 , 605 , 58.52 , 54.98 , 58.52 , 663.52 , 631.567 , 4.81563 , 24749 , 1142 , 4.8129 , 7497 , 2.10265 , 0 , 5080 , 4.61598 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k3/50_3_0.90_1_7.svrp , 657.79 , 635.624 , 3.36976 , 60.079 , 89.222 , 3 , 652 , 5.79 , 5.6 , 5.79 , 657.79 , 657.79 , 0 , 8188 , 345 , 0.98631 , 511 , 0.15693 , 0 , 0 , 0 , 1170 , 0.585831 , 503 , 1.86491 , 1
SRI2 , ./data/Jabali/k3/50_3_0.90_1_7.svrp , 657.79 , 635.624 , 3.36971 , 60.074 , 80.779 , 3 , 652 , 5.79 , 5.6 , 5.79 , 657.79 , 657.79 , 0 , 4462 , 215 , 0.614911 , 282 , 7.73891 , 0 , 0 , 0 , 1189 , 0.60716 , 337 , 1.01669 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.90_1_7.svrp , 657.79 , 635.995 , 3.31336 , 60.104 , 73.981 , 3 , 652 , 5.79 , 5.6 , 5.79 , 657.79 , 657.79 , 0 , 2317 , 177 , 0.420041 , 211 , 4.813 , 0 , 0 , 0 , 1189 , 0.603307 , 264 , 1.76598 , 1
ILS , ./data/Jabali/k3/50_3_0.90_1_8.svrp , 723.61 , 598.5 , 17.2897 , 0.02 , 1000.05 , 3 , 642 , 81.61 , 72.83 , 81.61 , 723.61 , 637.865 , 11.8496 , 21348 , 921 , 3.37492 , 9058 , 2.76556 , 0 , 2949 , 3.94136 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k3/50_3_0.90_1_8.svrp , 681.15 , 651.398 , 4.36792 , 60.079 , 299.588 , 3 , 668 , 13.15 , 12.19 , 13.15 , 681.15 , 681.15 , 0 , 31833 , 491 , 4.46258 , 1189 , 0.360081 , 0 , 0 , 0 , 3643 , 0.481921 , 1033 , 7.00009 , 1
SRI2 , ./data/Jabali/k3/50_3_0.90_1_8.svrp , 681.15 , 651.396 , 4.36821 , 60.059 , 515.208 , 3 , 668 , 13.15 , 12.17 , 13.15 , 681.15 , 681.15 , 0 , 47794 , 630 , 7.19272 , 1620 , 45.3888 , 0 , 0 , 0 , 3626 , 0.47756 , 1056 , 10.273 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.90_1_8.svrp , 681.15 , 651.389 , 4.36924 , 60.139 , 229.95 , 3 , 668 , 13.15 , 12.19 , 13.15 , 681.15 , 681.15 , 0 , 16677 , 443 , 3.35024 , 850 , 23.0394 , 0 , 0 , 0 , 3546 , 0.474969 , 906 , 14.042 , 1
ILS , ./data/Jabali/k3/50_3_0.90_1_9.svrp , 700.97 , 603.151 , 13.9548 , 0.039 , 1000.1 , 3 , 610 , 90.97 , 77.36 , 90.97 , 700.97 , 629.056 , 10.2593 , 24104 , 1504 , 4.78842 , 5667 , 1.74089 , 0 , 3390 , 4.43102 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k3/50_3_0.90_1_9.svrp , 665.47 , 646.34 , 2.87473 , 60.284 , 89.878 , 3 , 654 , 11.47 , 10.93 , 11.47 , 665.47 , 665.47 , 0 , 9358 , 252 , 1.27284 , 292 , 0.091304 , 0 , 0 , 0 , 2870 , 0.370688 , 514 , 2.05564 , 1
SRI2 , ./data/Jabali/k3/50_3_0.90_1_9.svrp , 665.47 , 646.389 , 2.86724 , 60.208 , 125.323 , 3 , 654 , 11.47 , 10.93 , 11.47 , 665.47 , 665.47 , 0 , 21134 , 283 , 2.61237 , 304 , 5.75742 , 0 , 0 , 0 , 2894 , 0.369828 , 514 , 4.44434 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.90_1_9.svrp , 665.47 , 646.316 , 2.87831 , 60.082 , 116.394 , 3 , 654 , 11.47 , 10.93 , 11.47 , 665.47 , 665.47 , 0 , 7516 , 279 , 1.16218 , 660 , 13.254 , 0 , 0 , 0 , 2838 , 0.370233 , 612 , 5.74466 , 1
ILS , ./data/Jabali/k3/60_3_0.85_1_0.svrp , 751.84 , 651.5 , 13.3459 , 0.016 , 1000.1 , 3 , 670 , 81.84 , 77.13 , 81.84 , 751.84 , 691.658 , 8.00458 , 18395 , 1280 , 5.49566 , 3844 , 1.35412 , 0 , 3135 , 5.63442 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k3/60_3_0.85_1_0.svrp , 715.03 , 707.848 , 1.0045 , 60.139 , 69.654 , 3 , 710 , 5.03 , 4.77 , 5.03 , 715.03 , 715.03 , 0 , 1723 , 238 , 0.737281 , 161 , 0.072549 , 0 , 0 , 0 , 3390 , 0.813952 , 339 , 0.700722 , 1
SRI2 , ./data/Jabali/k3/60_3_0.85_1_0.svrp , 715.03 , 707.85 , 1.00415 , 60.399 , 82.232 , 3 , 710 , 5.03 , 4.77 , 5.03 , 715.03 , 715.03 , 0 , 2109 , 184 , 0.776593 , 290 , 9.27375 , 0 , 0 , 0 , 3450 , 0.826563 , 390 , 0.898063 , 1
ILS+SRI , ./data/Jabali/k3/60_3_0.85_1_0.svrp , 715.03 , 707.85 , 1.00415 , 60.23 , 79.574 , 3 , 710 , 5.03 , 4.77 , 5.03 , 715.03 , 715.03 , 0 , 1232 , 175 , 0.689634 , 217 , 6.93553 , 0 , 0 , 0 , 3450 , 0.824393 , 401 , 1.70123 , 1
ILS , ./data/Jabali/k3/60_3_0.85_1_1.svrp , 695.23 , 619.5 , 10.8928 , 0.017 , 1000.12 , 3 , 688 , 7.23 , 7.13 , 7.23 , 695.23 , 662.777 , 4.66799 , 25326 , 1347 , 6.00501 , 5734 , 2.05085 , 0 , 3225 , 7.08365 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k3/60_3_0.85_1_1.svrp , 676.94 , 664.59 , 1.82434 , 60.054 , 64.968 , 3 , 674 , 2.94 , 2.78 , 2.94 , 676.94 , 676.94 , 0 , 1079 , 158 , 0.315479 , 101 , 0.04454 , 0 , 0 , 0 , 2870 , 0.714719 , 187 , 0.476378 , 1
SRI2 , ./data/Jabali/k3/60_3_0.85_1_1.svrp , 676.94 , 664.59 , 1.82437 , 60.229 , 86.372 , 3 , 674 , 2.94 , 2.78 , 2.94 , 676.94 , 676.94 , 0 , 1328 , 263 , 0.365547 , 265 , 13.5187 , 0 , 0 , 0 , 2860 , 0.710534 , 324 , 0.648363 , 1
ILS+SRI , ./data/Jabali/k3/60_3_0.85_1_1.svrp , 676.94 , 664.59 , 1.82444 , 60.143 , 66.971 , 3 , 674 , 2.94 , 2.78 , 2.94 , 676.94 , 676.94 , 0 , 982 , 145 , 0.310704 , 78 , 2.61589 , 0 , 0 , 0 , 2842 , 0.710407 , 177 , 1.38884 , 1
ILS , ./data/Jabali/k3/60_3_0.85_1_2.svrp , 764.75 , 669.75 , 12.4224 , 0.023 , 1000.13 , 3 , 712 , 52.75 , 45.09 , 52.75 , 764.75 , 691.57 , 9.56913 , 15299 , 891 , 3.8196 , 4737 , 1.58701 , 0 , 3372 , 4.74834 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k3/60_3_0.85_1_2.svrp , 727.17 , 712.671 , 1.99387 , 60.158 , 302.638 , 3 , 724 , 3.17 , 2.97 , 3.17 , 727.17 , 727.17 , 0 , 20925 , 670 , 4.00395 , 1246 , 0.532132 , 0 , 0 , 0 , 2109 , 0.369921 , 1055 , 9.37876 , 1
SRI2 , ./data/Jabali/k3/60_3_0.85_1_2.svrp , 727.17 , 712.679 , 1.99276 , 60.331 , 186.138 , 3 , 724 , 3.17 , 2.97 , 3.17 , 727.17 , 727.17 , 0 , 16072 , 463 , 2.49742 , 761 , 26.4425 , 0 , 0 , 0 , 2159 , 0.376936 , 754 , 6.40888 , 1
ILS+SRI , ./data/Jabali/k3/60_3_0.85_1_2.svrp , 727.17 , 712.673 , 1.99357 , 60.117 , 93.18 , 3 , 724 , 3.17 , 2.97 , 3.17 , 727.17 , 727.17 , 0 , 3929 , 245 , 0.778848 , 253 , 8.50263 , 0 , 0 , 0 , 2119 , 0.37278 , 546 , 4.82016 , 1
ILS , ./data/Jabali/k3/60_3_0.85_1_3.svrp , 752.09 , 649.38 , 13.6566 , 0.052 , 1000.15 , 3 , 661 , 91.09 , 66.6 , 91.09 , 752.09 , 675.413 , 10.1951 , 17733 , 1022 , 4.08846 , 7084 , 2.71044 , 0 , 2926 , 5.51427 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k3/60_3_0.85_1_3.svrp , 704.73 , 692.708 , 1.7059 , 60.159 , 215.064 , 3 , 696 , 8.73 , 8.73 , 8.73 , 704.73 , 704.73 , 0 , 36941 , 537 , 6.37506 , 337 , 0.134592 , 0 , 0 , 0 , 2863 , 0.600736 , 584 , 12.54 , 1
SRI2 , ./data/Jabali/k3/60_3_0.85_1_3.svrp , 704.73 , 692.71 , 1.70565 , 60.403 , 401.891 , 3 , 696 , 8.73 , 8.73 , 8.73 , 704.73 , 704.73 , 0 , 39917 , 657 , 7.03058 , 1069 , 47.1499 , 0 , 0 , 0 , 2890 , 0.606723 , 850 , 14.841 , 1
ILS+SRI , ./data/Jabali/k3/60_3_0.85_1_3.svrp , 704.73 , 692.714 , 1.70505 , 60.317 , 214.369 , 3 , 696 , 8.73 , 8.73 , 8.73 , 704.73 , 704.73 , 0 , 16297 , 478 , 3.54054 , 713 , 26.2256 , 0 , 0 , 0 , 2917 , 0.597159 , 824 , 21.0934 , 1
ILS , ./data/Jabali/k3/60_3_0.85_1_4.svrp , 726.23 , 671.5 , 7.53618 , 0.015 , 1000.06 , 3 , 722 , 4.23 , 4.23 , 4.23 , 726.23 , 699.545 , 3.6744 , 18984 , 758 , 4.5286 , 3433 , 1.31291 , 0 , 2434 , 5.54268 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k3/60_3_0.85_1_4.svrp , 726.23 , 716.884 , 1.28687 , 60.212 , 62.314 , 3 , 722 , 4.23 , 4.23 , 4.23 , 726.23 , 726.23 , 0 , 591 , 85 , 0.24581 , 84 , 0.035723 , 0 , 0 , 0 , 2554 , 0.631084 , 110 , 0.233526 , 1
SRI2 , ./data/Jabali/k3/60_3_0.85_1_4.svrp , 726.23 , 716.883 , 1.28705 , 60.134 , 69.15 , 3 , 722 , 4.23 , 4.23 , 4.23 , 726.23 , 726.23 , 0 , 1515 , 195 , 0.362014 , 124 , 3.85108 , 0 , 0 , 0 , 2455 , 0.604423 , 223 , 0.634815 , 1
ILS+SRI , ./data/Jabali/k3/60_3_0.85_1_4.svrp , 726.23 , 716.883 , 1.28705 , 60.06 , 65.953 , 3 , 722 , 4.23 , 4.23 , 4.23 , 726.23 , 726.23 , 0 , 657 , 110 , 0.26426 , 75 , 3.12475 , 0 , 0 , 0 , 2465 , 0.60728 , 129 , 0.780335 , 1
ILS , ./data/Jabali/k3/60_3_0.85_1_5.svrp , 779.8 , 664.7 , 14.7602 , 0.039 , 1000.1 , 3 , 740 , 39.8 , 38.13 , 39.8 , 779.8 , 692.971 , 11.1347 , 19498 , 1433 , 4.00116 , 5497 , 2.27335 , 0 , 2057 , 5.75092 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k3/60_3_0.85_1_5.svrp , 740.09 , 719.741 , 2.74956 , 60.122 , 128.292 , 3 , 735 , 5.09 , 4.93 , 5.09 , 740.09 , 740.09 , 0 , 11549 , 442 , 2.14975 , 497 , 0.199576 , 0 , 0 , 0 , 2942 , 0.608262 , 762 , 4.39024 , 1
SRI2 , ./data/Jabali/k3/60_3_0.85_1_5.svrp , 740.09 , 719.786 , 2.7435 , 60.247 , 439.793 , 3 , 735 , 5.09 , 4.93 , 5.09 , 740.09 , 740.09 , 0 , 27512 , 770 , 6.22067 , 979 , 39.2645 , 0 , 0 , 0 , 3002 , 0.617145 , 1280 , 11.2569 , 1
ILS+SRI , ./data/Jabali/k3/60_3_0.85_1_5.svrp , 740.09 , 719.751 , 2.74816 , 60.13 , 124.404 , 3 , 735 , 5.09 , 4.93 , 5.09 , 740.09 , 740.09 , 0 , 9839 , 275 , 1.92294 , 276 , 9.61671 , 0 , 0 , 0 , 2952 , 0.608455 , 603 , 10.7448 , 1
ILS , ./data/Jabali/k3/60_3_0.85_1_6.svrp , 745.02 , 659.333 , 11.5013 , 0.029 , 1000.06 , 3 , 726 , 19.02 , 19.02 , 19.02 , 745.02 , 695.2 , 6.68707 , 17596 , 1000 , 5.30235 , 5271 , 1.61035 , 0 , 4575 , 5.498 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k3/60_3_0.85_1_6.svrp , 722.7 , 718.952 , 0.518614 , 60.188 , 61.025 , 3 , 719 , 3.7 , 3.54 , 3.7 , 722.7 , 722.7 , 0 , 62 , 71 , 0.156888 , 37 , 0.01666 , 0 , 0 , 0 , 2327 , 0.456892 , 68 , 0.046485 , 1
SRI2 , ./data/Jabali/k3/60_3_0.85_1_6.svrp , 722.7 , 718.958 , 0.517762 , 60.213 , 64.247 , 3 , 719 , 3.7 , 3.54 , 3.7 , 722.7 , 722.7 , 0 , 299 , 85 , 0.181747 , 71 , 3.03293 , 0 , 0 , 0 , 2347 , 0.459714 , 94 , 0.129616 , 1
ILS+SRI , ./data/Jabali/k3/60_3_0.85_1_6.svrp , 722.7 , 718.955 , 0.518147 , 60.069 , 64.51 , 3 , 719 , 3.7 , 3.54 , 3.7 , 722.7 , 722.7 , 0 , 595 , 124 , 0.210516 , 52 , 2.28032 , 0 , 0 , 0 , 2337 , 0.459868 , 135 , 0.711059 , 1
ILS , ./data/Jabali/k3/60_3_0.85_1_7.svrp , 746.08 , 628.376 , 15.7764 , 0.024 , 1000.08 , 3 , 723 , 23.08 , 22.76 , 23.08 , 746.08 , 665.15 , 10.8474 , 24129 , 1689 , 5.4 , 5678 , 2.32021 , 0 , 2938 , 7.02336 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k3/60_3_0.85_1_7.svrp , 704.57 , 687.653 , 2.40105 , 60.516 , 223.199 , 3 , 689 , 15.57 , 15.24 , 15.57 , 704.57 , 704.57 , 0 , 21885 , 346 , 2.78883 , 2975 , 1.21272 , 0 , 0 , 0 , 2197 , 0.490994 , 578 , 7.29103 , 1
SRI2 , ./data/Jabali/k3/60_3_0.85_1_7.svrp , 704.57 , 687.655 , 2.40076 , 60.198 , 752.173 , 3 , 689 , 15.57 , 15.24 , 15.57 , 704.57 , 704.57 , 0 , 42154 , 388 , 5.02414 , 4171 , 275.423 , 0 , 0 , 0 , 2239 , 0.505541 , 697 , 14.8332 , 1
ILS+SRI , ./data/Jabali/k3/60_3_0.85_1_7.svrp , 704.57 , 687.654 , 2.40095 , 60.556 , 861.527 , 3 , 689 , 15.57 , 15.24 , 15.57 , 704.57 , 704.57 , 0 , 36713 , 388 , 5.03825 , 5114 , 314.405 , 0 , 0 , 0 , 2205 , 0.493438 , 609 , 42.5638 , 1
ILS , ./data/Jabali/k3/60_3_0.85_1_8.svrp , 783.44 , 702.101 , 10.3823 , 0.023 , 1000.07 , 3 , 731 , 52.44 , 37.67 , 52.44 , 783.44 , 724.9 , 7.47217 , 16077 , 857 , 4.36039 , 4435 , 1.45628 , 0 , 3489 , 4.86209 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k3/60_3_0.85_1_8.svrp , 755.34 , 739.3 , 2.12359 , 60.83 , 67.515 , 3 , 750 , 5.34 , 5.34 , 5.34 , 755.34 , 755.34 , 0 , 2107 , 187 , 0.403559 , 153 , 0.051203 , 0 , 0 , 0 , 1253 , 0.274076 , 242 , 0.797322 , 1
SRI2 , ./data/Jabali/k3/60_3_0.85_1_8.svrp , 755.34 , 739.3 , 2.12359 , 61.301 , 77.594 , 3 , 750 , 5.34 , 5.34 , 5.34 , 755.34 , 755.34 , 0 , 3768 , 229 , 0.682935 , 209 , 4.88302 , 0 , 0 , 0 , 1253 , 0.274147 , 294 , 1.348 , 1
ILS+SRI , ./data/Jabali/k3/60_3_0.85_1_8.svrp , 755.34 , 739.3 , 2.12359 , 61.381 , 82.354 , 3 , 750 , 5.34 , 5.34 , 5.34 , 755.34 , 755.34 , 0 , 2197 , 285 , 0.435241 , 225 , 7.59935 , 0 , 0 , 0 , 1253 , 0.274768 , 333 , 2.70648 , 1
ILS , ./data/Jabali/k3/60_3_0.85_1_9.svrp , 693.68 , 586.5 , 15.4509 , 0.015 , 1000.07 , 3 , 632 , 61.68 , 52.77 , 61.68 , 693.68 , 626.53 , 9.68025 , 20349 , 1349 , 4.6305 , 6219 , 2.45166 , 0 , 2681 , 5.91998 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k3/60_3_0.85_1_9.svrp , 663.45 , 637.763 , 3.87172 , 60.095 , 651.343 , 3 , 652 , 11.45 , 9.74 , 11.45 , 663.45 , 663.45 , 0 , 38909 , 868 , 7.19659 , 1429 , 0.55802 , 0 , 0 , 0 , 3156 , 0.638975 , 1554 , 14.5747 , 1
